time;open;high;low;close
"2022-10-21 21:00:00";1301.50921279;1302.7746644218;1299.4024310529;1299.4024310529
"2022-10-21 22:00:00";1299.3236941645;1300.1851858227;1296.7700159784;1297.0354019356
"2022-10-21 23:00:00";1297.0511157848;1298.3853234271;1296.2237644194;1298.3853234271
"2022-10-22 00:00:00";1298.4350308535;1299.3037990719;1297.4816057965;1297.5529834899
"2022-10-22 01:00:00";1297.5574689564;1297.8835152971;1295.9468415803;1297.0243276608
"2022-10-22 02:00:00";1297.0506853827;1298.4884861052;1296.9011243411;1298.3775246657
"2022-10-22 03:00:00";1298.3990459916;1300.2393496036;1298.2705963479;1300.2393496036
"2022-10-22 04:00:00";1300.228289137;1302.0344929144;1300.131733735;1301.2275952046
"2022-10-22 05:00:00";1301.2452097173;1302.2900519627;1300.6767699199;1300.6767699199
"2022-10-22 06:00:00";1300.6603782538;1303.9124329833;1300.2879689964;1303.9124329833
"2022-10-22 07:00:00";1303.8928029659;1305.9936001612;1303.8413047397;1305.3430907445
"2022-10-22 08:00:00";1305.3615539039;1306.9988991506;1303.7998192483;1305.8716169574
"2022-10-22 09:00:00";1305.9350942476;1314.1699450527;1305.9350942476;1310.6302988008
"2022-10-22 10:00:00";1310.6663765266;1313.8203158196;1310.5749676361;1313.8203158196
"2022-10-22 11:00:00";1314.0130415485;1316.5410213645;1313.8076739732;1314.2393339571
"2022-10-22 12:00:00";1315.0511639653;1317.0116403266;1313.2193262606;1314.5674042433
"2022-10-22 13:00:00";1314.5347661483;1314.8402858836;1311.6957096874;1312.1171950718
"2022-10-22 14:00:00";1311.8930890343;1311.8930890343;1308.8242038937;1311.6262936375
"2022-10-22 15:00:00";1311.706871565;1313.9203089034;1311.1599478287;1313.5046710833
"2022-10-22 16:00:00";1313.7393259269;1315.910360866;1312.7790999327;1315.910360866
"2022-10-22 17:00:00";1315.871504862;1317.101078015;1313.9758957694;1316.9104186392
"2022-10-22 18:00:00";1316.8164649236;1316.8260370058;1314.5408409341;1315.3534259441
"2022-10-22 19:00:00";1315.3616885052;1316.555525439;1314.0176193327;1314.2992270631
"2022-10-22 20:00:00";1314.249452474;1314.9036686253;1311.2783080363;1312.0830249522
"2022-10-22 21:00:00";1312.0715732786;1312.2061570485;1307.8883381327;1308.5026646009
"2022-10-22 22:00:00";1308.6677447998;1313.6161104176;1308.6677447998;1312.7038724096
"2022-10-22 23:00:00";1312.638840094;1313.8258345324;1312.4605380358;1313.1654793768
"2022-10-23 00:00:00";1313.1653106498;1314.1404703854;1310.3995890561;1310.3995890561
"2022-10-23 01:00:00";1310.417410406;1311.3597964445;1309.3485246097;1309.3485246097
"2022-10-23 02:00:00";1309.378994219;1310.310831435;1307.8889589371;1309.1269838936
"2022-10-23 03:00:00";1309.1655349885;1309.5763300264;1308.1805754395;1309.3343230841
"2022-10-23 04:00:00";1309.3032235577;1310.912413527;1309.1830072819;1310.912413527
"2022-10-23 05:00:00";1310.9881913782;1311.5794595959;1309.6708318919;1309.7986886526
"2022-10-23 06:00:00";1309.8559952796;1310.2402141845;1308.6608822734;1309.6412008969
"2022-10-23 07:00:00";1309.6715024959;1309.6715024959;1303.4809467248;1305.1932405548
"2022-10-23 08:00:00";1305.070431709;1307.5461417709;1302.9087590724;1307.0856118623
"2022-10-23 09:00:00";1307.1808904765;1308.4600829656;1306.6781608609;1307.7935280773
"2022-10-23 10:00:00";1307.9974099418;1311.3940522021;1307.9974099418;1311.2037026489
"2022-10-23 11:00:00";1311.1738449389;1314.5244909489;1311.1573798034;1313.2121615945
"2022-10-23 12:00:00";1313.278209261;1314.0993337799;1311.938241389;1313.0004269623
"2022-10-23 13:00:00";1312.8081891779;1326.9058635786;1312.2672532564;1326.9058635786
"2022-10-23 14:00:00";1327.3790324404;1332.7428165355;1327.1453801428;1329.3439411108
"2022-10-23 15:00:00";1329.4030758105;1332.3852162845;1329.4030758105;1331.3908530345
"2022-10-23 16:00:00";1331.3548111738;1333.7026819891;1329.9087539869;1330.40738038
"2022-10-23 17:00:00";1330.3623448416;1334.8721703428;1330.3473404169;1334.8721703428
"2022-10-23 18:00:00";1334.9531646001;1367.7607250189;1334.9531646001;1365.1754556992
"2022-10-23 19:00:00";1365.1486591464;1366.747391024;1361.7397212188;1363.4470578564
"2022-10-23 20:00:00";1363.4918066525;1368.4255000004;1360.6816214563;1360.7525354127
"2022-10-23 21:00:00";1360.9356580492;1362.0221529748;1355.0464815808;1355.7982479265
"2022-10-23 22:00:00";1355.6639742339;1357.1855167527;1354.7677449521;1356.3378886533
"2022-10-23 23:00:00";1355.4166795002;1355.4166795002;1347.2069097232;1348.2098222841
"2022-10-24 00:00:00";1348.3269364061;1348.3269364061;1343.4544022107;1347.3280702677
"2022-10-24 01:00:00";1347.3854006683;1347.6590142683;1341.980772515;1342.6518791231
"2022-10-24 02:00:00";1342.8050514177;1345.5988053057;1341.578025978;1341.578025978
"2022-10-24 03:00:00";1341.2066942393;1343.5252035873;1336.2543586701;1337.4149035995
"2022-10-24 04:00:00";1337.5462999054;1338.6626287027;1335.5465649124;1338.0810571969
"2022-10-24 05:00:00";1338.1323268726;1344.5488477252;1337.0129511348;1344.5488477252
"2022-10-24 06:00:00";1344.7197868502;1350.2793307096;1344.7197868502;1348.6704070617
"2022-10-24 07:00:00";1348.6829274638;1352.438870825;1347.0398956308;1352.3616923822
"2022-10-24 08:00:00";1352.3417449463;1352.6863916607;1345.2766110887;1348.8708725081
"2022-10-24 09:00:00";1348.7690418463;1348.9825660587;1343.2907741637;1348.4550323794
"2022-10-24 10:00:00";1348.684650292;1348.684650292;1327.8540108573;1333.4748844803
"2022-10-24 11:00:00";1333.9229698497;1339.7226188615;1333.9229698497;1339.7226188615
"2022-10-24 12:00:00";1339.9257878707;1340.6614172277;1336.376096546;1337.007248706
"2022-10-24 13:00:00";1337.005146041;1337.005146041;1332.6643857637;1335.782044888
"2022-10-24 14:00:00";1335.6981393018;1340.5016642843;1335.2818640552;1340.5016642843
"2022-10-24 15:00:00";1340.4369266282;1350.0346513182;1340.4369266282;1344.4078276116
"2022-10-24 16:00:00";1344.3306162846;1350.37705989;1344.119563336;1350.37705989
"2022-10-24 17:00:00";1350.3427614773;1355.1656539955;1347.0712757752;1348.3742395476
"2022-10-24 18:00:00";1348.119931552;1348.3866046104;1344.5870054244;1346.1410574479
"2022-10-24 19:00:00";1346.1793397119;1346.5078753806;1343.7113048784;1344.998488552
"2022-10-24 20:00:00";1344.7113448504;1344.9108063262;1341.7974880331;1342.7749642426
"2022-10-24 21:00:00";1342.7504244087;1342.7504244087;1336.9789112789;1340.1568927168
"2022-10-24 22:00:00";1340.198341495;1341.2979896903;1338.7565774425;1341.2979896903
"2022-10-24 23:00:00";1341.3385688742;1347.4290728885;1341.3320997473;1346.4877491104
"2022-10-25 00:00:00";1346.4900798923;1348.5573083643;1345.84627489;1346.0590099099
"2022-10-25 01:00:00";1346.0453096158;1348.756856125;1344.324400391;1348.756856125
"2022-10-25 02:00:00";1348.8857750858;1350.3510944708;1347.9538524887;1348.0308445461
"2022-10-25 03:00:00";1347.9377426503;1348.3234818346;1346.3997461794;1347.07874284
"2022-10-25 04:00:00";1347.1605521686;1348.3628667163;1344.3967004989;1345.016071209
"2022-10-25 05:00:00";1344.9093002094;1346.8724129204;1343.5243152729;1345.6340332253
"2022-10-25 06:00:00";1345.5528251152;1345.5737815354;1342.1207145387;1344.9260412675
"2022-10-25 07:00:00";1345.0413796589;1348.2758080376;1343.8575280364;1347.6511575303
"2022-10-25 08:00:00";1347.5909075341;1353.4640025084;1347.1622180373;1352.863037989
"2022-10-25 09:00:00";1353.0221025655;1382.1103376523;1353.0221025655;1381.3062502907
"2022-10-25 10:00:00";1381.6601470747;1383.5094004667;1378.7366780849;1382.947711943
"2022-10-25 11:00:00";1382.8324097726;1410.8273975352;1382.5530227726;1409.2470829071
"2022-10-25 12:00:00";1408.5729542564;1418.7367906653;1407.2593454994;1418.7367906653
"2022-10-25 13:00:00";1418.9638423043;1478.1373960972;1418.9638423043;1478.1373960972
"2022-10-25 14:00:00";1478.0045812953;1509.985492921;1476.8426281641;1498.1959339911
"2022-10-25 15:00:00";1498.1106377439;1502.6926492568;1487.9559173297;1491.6010070136
"2022-10-25 16:00:00";1491.8938518573;1492.3342066898;1458.6749993777;1469.9292779545
"2022-10-25 17:00:00";1470.8692484397;1480.0272553935;1468.5227061032;1480.0272553935
"2022-10-25 18:00:00";1480.525531131;1481.0610905484;1455.5020162947;1457.8664718693
"2022-10-25 19:00:00";1458.1534223629;1462.5015509128;1457.0039954748;1461.6654237274
"2022-10-25 20:00:00";1461.1331942544;1470.7196135444;1460.4286670437;1470.7196135444
"2022-10-25 21:00:00";1470.5574307492;1482.2338155387;1466.0495762723;1481.5290588384
"2022-10-25 22:00:00";1480.6862977737;1485.9077064451;1477.4219987433;1483.6230633043
"2022-10-25 23:00:00";1483.8080108348;1493.1863746275;1482.194241346;1488.4763589333
"2022-10-26 00:00:00";1488.360442201;1488.3655777696;1482.3832042431;1482.3832042431
"2022-10-26 01:00:00";1482.0184633785;1483.9455658766;1479.1513390306;1483.8385446102
"2022-10-26 02:00:00";1483.9489051923;1496.9841972523;1483.7623267495;1496.1138930994
"2022-10-26 03:00:00";1496.2619850729;1514.2643736511;1495.082805695;1514.2643736511
"2022-10-26 04:00:00";1514.4281509452;1542.3543044174;1510.2893046146;1537.7013957775
"2022-10-26 05:00:00";1537.3207654349;1538.9299436713;1531.823897633;1532.7332216488
"2022-10-26 06:00:00";1532.4197480039;1538.0176481178;1528.3963002267;1537.1061190013
"2022-10-26 07:00:00";1537.0731015601;1541.3175945928;1528.2852274891;1529.2479344938
"2022-10-26 08:00:00";1529.1984879067;1529.3129899926;1519.0167522715;1523.0622597558
"2022-10-26 09:00:00";1523.2561180307;1535.6699485221;1517.0519265933;1533.7684963154
"2022-10-26 10:00:00";1532.3700546259;1584.6367646807;1532.3480466813;1576.0101827181
"2022-10-26 11:00:00";1576.3241079437;1578.141407351;1565.2736788969;1567.1982872518
"2022-10-26 12:00:00";1567.071631032;1570.0542293125;1548.1863183114;1548.1863183114
"2022-10-26 13:00:00";1548.4660359974;1557.7353094464;1546.2368067053;1557.7194998297
"2022-10-26 14:00:00";1558.782154082;1567.0633498333;1554.6303964241;1554.6303964241
"2022-10-26 15:00:00";1554.329447194;1564.0487375712;1550.2094942284;1562.3512668855
"2022-10-26 16:00:00";1562.3166410186;1569.2647051596;1548.8715145611;1553.9350790826
"2022-10-26 17:00:00";1553.898230006;1555.206817504;1551.3346970591;1553.2968302976
"2022-10-26 18:00:00";1553.0501425706;1572.4375613719;1547.9270045768;1564.969476593
"2022-10-26 19:00:00";1565.7064464716;1578.4162945064;1565.7064464716;1566.566631173
"2022-10-26 20:00:00";1566.8413823932;1574.4034186478;1559.666130094;1560.703738172
"2022-10-26 21:00:00";1560.8864683848;1566.6643818699;1559.134585619;1562.5420873395
"2022-10-26 22:00:00";1562.2479475779;1567.1446153132;1560.2418668382;1560.2418668382
"2022-10-26 23:00:00";1558.1636661979;1558.1636661979;1545.5296584362;1554.8007384729
"2022-10-27 00:00:00";1554.7204636119;1562.6339677426;1551.6560566889;1562.6339677426
"2022-10-27 01:00:00";1562.264228663;1567.8734662203;1561.3283052815;1564.9819826291
"2022-10-27 02:00:00";1564.7614661154;1565.7378507845;1556.8202716296;1557.7482019675
"2022-10-27 03:00:00";1557.0252805105;1559.4838405228;1553.6987649316;1555.6582210559
"2022-10-27 04:00:00";1556.019341452;1558.2244836509;1551.2732685868;1554.2665473828
"2022-10-27 05:00:00";1554.3834651187;1554.3834651187;1545.5708322144;1549.5302598391
"2022-10-27 06:00:00";1549.6874607392;1549.6874607392;1542.5083560145;1542.6401781765
"2022-10-27 07:00:00";1542.4717195045;1553.3290936072;1542.4717195045;1548.4247618491
"2022-10-27 08:00:00";1548.9095954825;1565.8219982319;1546.4603044552;1565.8219982319
"2022-10-27 09:00:00";1566.7423379099;1572.2406179774;1540.7178863283;1540.7178863283
"2022-10-27 10:00:00";1541.3663163245;1561.1163706765;1541.3663163245;1553.9571606324
"2022-10-27 11:00:00";1552.6739615356;1556.2486236452;1545.6716892856;1545.8336779341
"2022-10-27 12:00:00";1545.741800139;1548.5448672461;1542.5399453161;1548.0871185009
"2022-10-27 13:00:00";1548.1281994667;1555.7396544073;1547.6347946406;1553.2464575443
"2022-10-27 14:00:00";1553.0280962869;1556.0412986612;1551.2044639621;1555.4496201504
"2022-10-27 15:00:00";1555.227444156;1564.3189719483;1555.227444156;1560.5683513815
"2022-10-27 16:00:00";1560.9345232586;1561.6247724909;1516.4355582346;1529.9265961509
"2022-10-27 17:00:00";1529.8836740507;1529.8836740507;1517.312735727;1521.7860084497
"2022-10-27 18:00:00";1522.4141795532;1526.7782781706;1516.5874390524;1520.0448185984
"2022-10-27 19:00:00";1519.3273607131;1519.3273607131;1510.8167824574;1514.3748569051
"2022-10-27 20:00:00";1514.3231610183;1520.6816476481;1507.5467233194;1518.3827622746
"2022-10-27 21:00:00";1518.4888589818;1522.4150063388;1515.8866045011;1522.4150063388
"2022-10-27 22:00:00";1522.6003648456;1523.1339199037;1505.2812239752;1505.2812239752
"2022-10-27 23:00:00";1504.7472760289;1508.0818741955;1503.6569267261;1506.8645087149
"2022-10-28 00:00:00";1507.1016821161;1509.479232733;1507.1016821161;1508.8598057126
"2022-10-28 01:00:00";1508.7500245647;1514.3636122992;1504.2773616118;1514.3636122992
"2022-10-28 02:00:00";1514.3697847137;1516.4563610645;1512.6918319163;1512.6918319163
"2022-10-28 03:00:00";1512.535749588;1512.535749588;1493.8710426036;1493.8710426036
"2022-10-28 04:00:00";1494.3805818283;1503.4712919278;1494.2083370714;1503.4712919278
"2022-10-28 05:00:00";1503.2040523034;1507.4666809034;1500.1835248021;1506.3608113056
"2022-10-28 06:00:00";1506.5751744745;1507.9615184561;1496.9689160652;1501.0214522581
"2022-10-28 07:00:00";1500.7394235016;1502.6689929827;1497.0997917877;1500.0066107567
"2022-10-28 08:00:00";1499.9460606426;1509.8507164892;1494.7545201247;1508.9950534014
"2022-10-28 09:00:00";1509.6618754821;1544.9796441115;1509.6618754821;1541.0962677569
"2022-10-28 10:00:00";1541.098602569;1541.5613858494;1525.6989478032;1533.8755353678
"2022-10-28 11:00:00";1533.617035108;1537.0550178999;1530.3956595206;1536.4589866183
"2022-10-28 12:00:00";1536.4526203202;1565.8005734225;1536.311172834;1565.8005734225
"2022-10-28 13:00:00";1565.5222595121;1565.5222595121;1555.8913815311;1555.8913815311
"2022-10-28 14:00:00";1555.514005541;1556.7626518027;1552.0714556376;1555.650767582
"2022-10-28 15:00:00";1555.9000748342;1556.4226212595;1550.8737600293;1555.3231087618
"2022-10-28 16:00:00";1555.7439625241;1568.6339400993;1555.7439625241;1562.175066709
"2022-10-28 17:00:00";1562.0509794713;1562.3498914288;1555.1615771226;1555.8082899658
"2022-10-28 18:00:00";1555.8593391194;1559.3015057631;1554.7692022408;1557.8324933605
"2022-10-28 19:00:00";1557.8272835555;1558.3582355407;1554.8165730484;1555.4778770898
"2022-10-28 20:00:00";1555.274668616;1555.9683893863;1549.9836947253;1552.6279593956
"2022-10-28 21:00:00";1552.8747053711;1555.7308961476;1552.8747053711;1554.1118038804
"2022-10-28 22:00:00";1554.024965261;1572.5743131979;1553.5088088716;1572.2400856841
"2022-10-28 23:00:00";1572.127181546;1587.8930225886;1570.3553109168;1587.8930225886
"2022-10-29 00:00:00";1587.9781958277;1589.0421195375;1579.5520797989;1580.386588458
"2022-10-29 01:00:00";1580.4361588272;1590.7772279881;1578.890074744;1580.6121052453
"2022-10-29 02:00:00";1580.6869799924;1586.9031624331;1580.6869799924;1584.4468685245
"2022-10-29 03:00:00";1584.2679002674;1588.1159802736;1582.7759297763;1586.6191379389
"2022-10-29 04:00:00";1587.4545217828;1633.185388942;1587.4545217828;1626.4581389387
"2022-10-29 05:00:00";1627.1297611554;1631.5680810005;1626.5308063195;1629.6847691433
"2022-10-29 06:00:00";1630.0556695805;1644.2837966604;1625.4830049344;1625.4830049344
"2022-10-29 07:00:00";1624.8812007924;1624.8812007924;1612.4808647066;1615.4338478377
"2022-10-29 08:00:00";1615.5504564831;1625.4640551584;1615.363579709;1624.7216317621
"2022-10-29 09:00:00";1624.8597515083;1625.6517872264;1611.985063793;1615.9742158235
"2022-10-29 10:00:00";1618.1441280087;1636.8887447586;1618.1441280087;1619.8077610163
"2022-10-29 11:00:00";1619.5188573645;1635.2501776847;1619.1104790426;1632.07583242
"2022-10-29 12:00:00";1631.8242314829;1640.0797918289;1631.8242314829;1636.9213068803
"2022-10-29 13:00:00";1636.2434210299;1652.3822187455;1631.9231279668;1631.9231279668
"2022-10-29 14:00:00";1630.881497701;1632.9887703804;1625.5005109029;1629.08611997
"2022-10-29 15:00:00";1629.6921934515;1630.1150153436;1620.540770694;1624.5626992151
"2022-10-29 16:00:00";1624.5068514447;1628.9928263474;1622.5640725716;1626.902178526
"2022-10-29 17:00:00";1627.0694062965;1629.7395562323;1626.1683089201;1626.7370447356
"2022-10-29 18:00:00";1626.5516533801;1627.0379482463;1608.0641736757;1608.9870165657
"2022-10-29 19:00:00";1609.831911699;1620.1911138285;1608.918130273;1619.6984587987
"2022-10-29 20:00:00";1619.6978943521;1621.3923331642;1609.8618428625;1609.8618428625
"2022-10-29 21:00:00";1609.4027283164;1613.9288001447;1608.522740397;1613.7817995777
"2022-10-29 22:00:00";1614.0832579533;1616.674099432;1611.1080259704;1616.674099432
"2022-10-29 23:00:00";1616.7897468734;1622.8672259457;1616.4513149046;1621.2702115783
"2022-10-30 00:00:00";1621.1663483705;1622.7080454712;1619.8048288215;1619.8592735881
"2022-10-30 01:00:00";1619.737692508;1624.9252807711;1619.6591858804;1623.8145357937
"2022-10-30 02:00:00";1624.1516815582;1633.3312301638;1622.970070765;1633.3312301638
"2022-10-30 03:00:00";1633.5139449599;1637.0378795847;1628.6822744172;1630.3960268113
"2022-10-30 04:00:00";1630.3434959739;1630.3434959739;1615.4247890071;1617.479679305
"2022-10-30 05:00:00";1617.5880597262;1619.5697226171;1596.6349143095;1599.1618369744
"2022-10-30 06:00:00";1599.0370392407;1602.3444447241;1596.2716002384;1598.2526207018
"2022-10-30 07:00:00";1598.16279387;1606.2300236036;1595.6847608483;1605.8817115541
"2022-10-30 08:00:00";1605.9555642003;1605.9555642003;1595.2794618184;1601.1592348091
"2022-10-30 09:00:00";1600.8455134672;1600.8455134672;1588.0235577659;1588.0451746006
"2022-10-30 10:00:00";1587.4743670358;1597.0538634513;1586.9716351583;1596.9935256556
"2022-10-30 11:00:00";1596.9890249851;1598.239062353;1588.0451379711;1589.2433355172
"2022-10-30 12:00:00";1589.0882673937;1594.7647905619;1584.4236701084;1584.4236701084
"2022-10-30 13:00:00";1584.4508910177;1586.7242909958;1581.1001760239;1586.7242909958
"2022-10-30 14:00:00";1586.7571489353;1590.0997108088;1584.4134407327;1589.1502533186
"2022-10-30 15:00:00";1589.432835037;1592.0087445779;1587.5359645435;1588.3113935401
"2022-10-30 16:00:00";1588.4098634955;1595.3804850022;1588.215655328;1594.7234106282
"2022-10-30 17:00:00";1594.6272127348;1596.3662418657;1593.2712809819;1593.6613078685
"2022-10-30 18:00:00";1593.8104117971;1593.8317922252;1579.4851979304;1585.8829185066
"2022-10-30 19:00:00";1585.9397008951;1590.783325383;1584.1821194279;1590.783325383
"2022-10-30 20:00:00";1590.4812705393;1594.8821172488;1584.1292195803;1585.1070330324
"2022-10-30 21:00:00";1584.6464850064;1586.9339926526;1575.0397200214;1576.8288022541
"2022-10-30 22:00:00";1576.5638358445;1577.0432681936;1567.5710003102;1573.7612664435
"2022-10-30 23:00:00";1573.6131420054;1583.2957066752;1573.5008395385;1583.2957066752
"2022-10-31 00:00:00";1583.2360307077;1588.2082754682;1582.6208560934;1588.0282977569
"2022-10-31 01:00:00";1588.2142215026;1592.996343759;1588.0404055568;1589.6564458543
"2022-10-31 02:00:00";1589.3738966866;1590.845077805;1580.906709246;1586.9692252611
"2022-10-31 03:00:00";1586.8534299954;1589.0605916231;1582.7789104359;1589.0605916231
"2022-10-31 04:00:00";1589.5024252634;1590.1238222076;1581.0202171954;1583.1772960696
"2022-10-31 05:00:00";1583.0844045714;1616.874789662;1581.0680115755;1616.874789662
"2022-10-31 06:00:00";1617.0244653905;1624.6487282441;1616.2354191759;1621.05385192
"2022-10-31 07:00:00";1621.2173927564;1630.4529243103;1621.2173927564;1621.5148696455
"2022-10-31 08:00:00";1621.4546483509;1622.7448852409;1616.3988155686;1619.1280258328
"2022-10-31 09:00:00";1618.9578818059;1623.0483833125;1588.1565314587;1588.1565314587
"2022-10-31 10:00:00";1583.3810172877;1583.3810172877;1556.149632784;1558.3311828867
"2022-10-31 11:00:00";1558.2117741469;1573.8481670964;1555.9189831291;1573.2728601893
"2022-10-31 12:00:00";1572.0759136961;1578.282504163;1561.9430748258;1564.3498605099
"2022-10-31 13:00:00";1564.5681090627;1568.9963189802;1562.7587417368;1564.0104361507
"2022-10-31 14:00:00";1563.9464769599;1572.6811827167;1563.3571629256;1572.3641145377
"2022-10-31 15:00:00";1571.5548544088;1571.5548544088;1563.6066473651;1563.8925722545
"2022-10-31 16:00:00";1563.5258685377;1568.2810676713;1561.9205244962;1566.3575044174
"2022-10-31 17:00:00";1566.2207802994;1566.4616325021;1560.6999340585;1561.8306007517
"2022-10-31 18:00:00";1561.3052965008;1567.4820969137;1556.7334197455;1566.0291787671
"2022-10-31 19:00:00";1566.0728539891;1573.5940449854;1565.7543537349;1572.7144656013
"2022-10-31 20:00:00";1572.6453605386;1574.0278039247;1570.1440486865;1570.268821196
"2022-10-31 21:00:00";1570.3205806699;1581.5531750547;1570.2962070849;1579.3475713284
"2022-10-31 22:00:00";1579.4014141829;1595.1831997269;1579.4014141829;1595.1085956072
"2022-10-31 23:00:00";1595.7499412608;1599.341904847;1585.6650487868;1586.9260226824
"2022-11-01 00:00:00";1587.3523442242;1591.1584736745;1583.516049222;1589.3984796073
"2022-11-01 01:00:00";1589.3206899223;1594.1568618337;1588.3692463214;1590.1528834139
"2022-11-01 02:00:00";1589.7561076006;1599.8158408476;1588.9548883148;1595.5453168408
"2022-11-01 03:00:00";1595.356911343;1597.6339868593;1587.6730421155;1589.4349982743
"2022-11-01 04:00:00";1589.6175280922;1593.1625369931;1587.5253440461;1587.9847051365
"2022-11-01 05:00:00";1588.0230082875;1604.1360042331;1587.7397423202;1598.21586952
"2022-11-01 06:00:00";1598.2689098174;1606.6057709697;1594.7951389789;1606.6032308452
"2022-11-01 07:00:00";1606.2705157291;1606.2756783984;1588.3373274305;1590.9574304256
"2022-11-01 08:00:00";1590.9354893799;1595.9344014866;1587.5974092112;1594.815630283
"2022-11-01 09:00:00";1594.8518402625;1595.7792320544;1575.7382294912;1578.9139574612
"2022-11-01 10:00:00";1578.9153220364;1578.9153220364;1568.0985087477;1571.847122525
"2022-11-01 11:00:00";1571.2491733779;1574.4841658362;1570.0242641741;1572.2051753648
"2022-11-01 12:00:00";1572.5354375751;1579.6158391311;1571.5832841871;1572.5307509834
"2022-11-01 13:00:00";1572.6137988232;1575.439964132;1571.5704535066;1575.439964132
"2022-11-01 14:00:00";1575.6876509281;1582.3511983315;1575.6876509281;1582.3511983315
"2022-11-01 15:00:00";1582.4404763074;1583.9769403595;1577.3537592622;1577.3537592622
"2022-11-01 16:00:00";1577.4725706799;1577.4725706799;1575.592666293;1576.5435437544
"2022-11-01 17:00:00";1576.2532653652;1579.4831242005;1575.1811843364;1575.8233772184
"2022-11-01 18:00:00";1574.5261732033;1576.1215236905;1571.8629634388;1576.1215236905
"2022-11-01 19:00:00";1576.6721784644;1580.9717681861;1576.6721784644;1579.7045469065
"2022-11-01 20:00:00";1579.4978960053;1587.8550177293;1574.4358282857;1587.38069023
"2022-11-01 21:00:00";1586.9608502143;1588.8441506161;1585.7726166388;1585.7726166388
"2022-11-01 22:00:00";1585.9355240634;1590.5061030635;1580.6665533272;1590.4306905961
"2022-11-01 23:00:00";1590.0836457168;1593.0710040433;1588.8133941228;1591.3891505479
"2022-11-02 00:00:00";1591.2805564153;1593.12089648;1588.8010921454;1589.8428998465
"2022-11-02 01:00:00";1589.9181036002;1595.5104621053;1587.2395213293;1587.2395213293
"2022-11-02 02:00:00";1586.9600744501;1586.9600744501;1583.9953985433;1586.9212215871
"2022-11-02 03:00:00";1586.935365874;1587.7821947058;1560.678894298;1565.3162020207
"2022-11-02 04:00:00";1565.7050834621;1570.984519954;1563.0766514482;1570.984519954
"2022-11-02 05:00:00";1571.3598154393;1575.4983904836;1560.9678154096;1560.9678154096
"2022-11-02 06:00:00";1560.8016042505;1560.8016042505;1544.0776948186;1548.8880370734
"2022-11-02 07:00:00";1548.986147244;1556.602214168;1548.986147244;1556.0799030659
"2022-11-02 08:00:00";1556.202964729;1556.5979997034;1552.3217249681;1554.111818164
"2022-11-02 09:00:00";1554.0308073395;1556.3913315239;1551.884707076;1553.4020352438
"2022-11-02 10:00:00";1553.1545759939;1561.8004460129;1552.9120311479;1559.9105644484
"2022-11-02 11:00:00";1560.0756109722;1560.1544477711;1557.2589231631;1559.5661373758
"2022-11-02 12:00:00";1559.4723435533;1568.0052239517;1553.6666676838;1568.0052239517
"2022-11-02 13:00:00";1568.492394729;1569.4068790217;1557.6906173607;1558.8854570876
"2022-11-02 14:00:00";1558.3812841611;1613.4106738627;1557.5903868324;1559.5515833628
"2022-11-02 15:00:00";1561.2783452634;1580.1809825394;1533.7290006359;1538.4810165202
"2022-11-02 16:00:00";1538.4672615408;1538.4748586609;1510.1913121944;1513.6114033204
"2022-11-02 17:00:00";1513.8104534586;1513.8104534586;1507.2447410868;1512.1840829351
"2022-11-02 18:00:00";1512.5921224714;1515.124040883;1508.8299606846;1510.2315470311
"2022-11-02 19:00:00";1510.355585431;1521.4116726192;1510.355585431;1519.711823268
"2022-11-02 20:00:00";1519.7248005253;1533.7152146126;1517.1016722589;1532.6956245303
"2022-11-02 21:00:00";1532.2242710932;1544.6102395;1531.0387867934;1544.1265755715
"2022-11-02 22:00:00";1543.9322096149;1546.9154818047;1543.1401852788;1544.5058447965
"2022-11-02 23:00:00";1543.9912972721;1553.4964145934;1543.8546086335;1548.3921724324
"2022-11-03 00:00:00";1548.3319180439;1556.7596521394;1548.2646750585;1553.8900358078
"2022-11-03 01:00:00";1553.7544840318;1553.7544840318;1550.3501610207;1552.4006922882
"2022-11-03 02:00:00";1552.4841365764;1552.4841365764;1547.493067803;1548.6268997601
"2022-11-03 03:00:00";1548.6372223229;1553.9732982197;1543.8226034943;1544.6747988822
"2022-11-03 04:00:00";1545.0040662851;1548.5196941909;1542.7750944595;1543.8962634028
"2022-11-03 05:00:00";1543.7507564349;1554.1148722186;1543.7507564349;1550.0019108111
"2022-11-03 06:00:00";1550.3445096775;1553.6790185937;1544.5457432819;1544.9397946006
"2022-11-03 07:00:00";1544.9559287499;1544.9559287499;1528.1249415684;1531.7074589348
"2022-11-03 08:00:00";1531.6677729711;1536.8880819293;1526.731759681;1529.9963951982
"2022-11-03 09:00:00";1530.1562578151;1537.8638542399;1528.2325824123;1528.2325824123
"2022-11-03 10:00:00";1527.8989822348;1553.6964663347;1527.8989822348;1552.5750950064
"2022-11-03 11:00:00";1552.3336514678;1552.3336514678;1540.9415446406;1542.3687211173
"2022-11-03 12:00:00";1542.4710017637;1547.7576384573;1541.2028308142;1547.4145433251
"2022-11-03 13:00:00";1547.4087599401;1547.4095196415;1542.3117913497;1543.2470562643
"2022-11-03 14:00:00";1543.0619020982;1546.031498699;1540.5463775471;1546.031498699
"2022-11-03 15:00:00";1545.7197904108;1546.9797496745;1542.3195249774;1542.3195249774
